person_id,dynasty_id,dynasty_name,sub_branch,full_name_original,short_name,kunya,nasab,laqab,title,role,reign_start_hijri,reign_end_hijri,reign_start_ce,reign_end_ce,death_date_hijri,death_date_ce,death_type,parent_tribe,region,predecessor_ruler,successor_ruler,relationship_to_prev,notes,historical_period,religious_detail,reign_duration_years,reign_order,death_category,geographic_zone,ethnic_tags,governance_detail,capital_lat,capital_lon,century_active,is_founder,is_last_ruler,succession_type
121-002,121,Candaroğulları,,"Ismā'īl Beg, Isfandiyār",İsfendiyâr Bey,,,,Bey,Bey,c. 806,c. 843,c. 1404,c. 1440,,,,Türk,Kastamonu/Sinop,(öncekiler),(sonrakiler),,En önemli Candaroğlu; hanedan adını İsfendiyâroğulları olarak yaygınlaştırdı; sikke bastı (o),Timurlu,Sünnî Hanefî,36,2,Bilinmiyor,Anadolu,Türk,Vasal Devlet,41.38,33.78,15,Hayır,Evet,
122-001,122,Pervâneoğulları,,Mu'īn al-Dīn Sulaymān Pervāne,Pervâne Süleymân,,,,Bey,Bey,c. 676,c. 695,c. 1277,c. 1296,,,,Türk,Anadolu,—,,—,Selçuklu pervânesi,Moğol Sonrası,Sünnî Hanefî,19,1,Bilinmiyor,Anadolu,Türk,Vasal Devlet,42.03,35.15,13,Evet,Evet,Kurucu
123-001,123,Çobanoğulları,,Hüsām al-Dīn Chobān,Hüsâmeddin Çoban,,,,Bey,Bey,c. 672,c. 690,c. 1273,c. 1291,,,,Türk,Anadolu,—,,—,Kurucu; Kastamonu,Moğol Sonrası,Sünnî Hanefî,18,1,Bilinmiyor,Anadolu,Türk,Vasal Devlet,41.38,33.78,13,Evet,Evet,Kurucu
124-001,124,Karamanoğulları,,Muhammad Beg (Mehmed Bey),Karamanoğlu Mehmed Bey,,,,Bey,Bey,c. 660,c. 676,c. 1262,c. 1277,c. 676,c. 1277,k.,Türk,Karaman/Konya,(öncekiler),(sonrakiler),,Türkçe ferman (1277 iddiası); Konya'yı işgal etti; savaşta öldürüldü,Erken Modern,Sünnî Hanefî,15,1,Öldürüldü,Anadolu,Türk,Merkezi İmparatorluk,37.87,32.48,13,Evet,Hayır,Kurucu
124-002,124,Karamanoğulları,,Ibrāhīm II Beg,II. İbrâhîm Bey,,,,Bey,Bey,c. 826,c. 868,c. 1423,c. 1464,,,,Türk,Karaman,(öncekiler),(sonrakiler),,Uzun saltanat; Osmanlı-Memlûk arasında denge; Fatih'le mücadele,Erken Modern,Sünnî Hanefî,41,2,Bilinmiyor,Anadolu,Türk,Merkezi İmparatorluk,37.87,32.48,15,Hayır,Hayır,
124-003,124,Karamanoğulları,,Qāsim Beg,Kāsım Bey,,,,Bey,Bey,c. 879,c. 888,c. 1474,c. 1483,,,,Türk,İçel/dağlar,(kardeşler arası çekişme),— (Osmanlı kesin ilhakı),,Son Karamanoğlu; Osmanlı kesin ilhakı (c. 888/1483),Erken Modern,Sünnî Hanefî,9,3,Bilinmiyor,Anadolu,Türk,Merkezi İmparatorluk,37.87,32.48,15,Hayır,Evet,
125-001,125,Eretnaoğulları,,Eretna b. Ja'far,Eretna,,b. Ja'far,,Sultān,Sultan,c. 735,c. 753,c. 1335,c. 1352,c. 753,c. 1352,d.,Türk (Uygur),Sivas/Kayseri,—,(oğulları),—,Kurucu; İlhanlı valisi iken bağımsız; sikke bastı (o),Moğol Sonrası,Sünnî Hanefî,17,1,Doğal Ölüm,Anadolu,Türk,Vasal Devlet,39.75,37.02,14,Evet,Evet,Kurucu
126-001,126,Kadı Burhâneddin,,Qādī Burhān al-Dīn Ahmad,Kadı Burhâneddin Ahmed,,,,Sultān / Melik,Sultan,c. 782,800,c. 1381,1398,800,1398,k.,Türk (Salur iddiası),Sivas,— (Eretnalı vezir),— (Osmanlı),—,Tek kişi; şair-sultan; Dîvân; Akkoyunlu Kara Yülük Osman tarafından öldürüldü; Sivas Osmanlı'ya geçti,Timurlu,Sünnî Hanefî,17,1,Öldürüldü,Anadolu,Türk,Vasal Devlet,39.75,37.02,14,Evet,Evet,Kurucu
127-001,127,Tâceddinoğulları,,(çeşitli beyler),(çeşitli),,,,Bey,Bey,c. 749,c. 830,c. 1348,c. 1427,,,,Türk,Niksar/Canik,—,— (Osmanlı),—,Küçük beylik,Timurlu,Sünnî Hanefî,79,1,Bilinmiyor,Anadolu,Türk,Vasal Devlet,40.59,36.95,14,Evet,Evet,Kurucu
128-001,128,Ramazanoğulları,,Ramazān Beg,Ramazan Bey,,,,Bey,Bey,c. 780,,c. 1378,,,,,Yüregir (Oğuz),Adana,—,(sonrakiler),—,Kurucu; Çukurova'da,Timurlu,Sünnî Hanefî,,1,Bilinmiyor,Anadolu,Türk,Vasal Devlet,37.00,35.32,14,Evet,Hayır,Kurucu
128-002,128,Ramazanoğulları,,Mahmūd Beg,Mahmud Bey,,,,Bey,Bey,c. 900,c. 918,c. 1494,c. 1512,,,,Yüregir,Adana,(öncekiler),(sonrakiler),,Osmanlı vasalı; sikke bastı (o),Timurlu,Sünnî Hanefî,18,2,Bilinmiyor,Anadolu,Türk,Vasal Devlet,37.00,35.32,16,Hayır,Evet,
129-001,129,Dulkadiroğulları,,"Qaraja Beg, Zayn al-Dīn",Zeyneddîn Karaca Bey,,,,Bey,Bey,c. 739,c. 755,c. 1339,c. 1354,,,,Dulkadir/Bozok,Elbistan,—,(sonrakiler),—,Kurucu; Memlûk desteğiyle,Timurlu,Sünnî Hanefî,15,1,Bilinmiyor,Anadolu,Türk,Vasal Devlet,37.59,36.94,14,Evet,Hayır,Kurucu
129-002,129,Dulkadiroğulları,,"'Alā' al-Dawla Beg, Bozkurt",Alâüddevle Bozkurt,,,,Bey,Bey,c. 885,928,c. 1480,1522,928,1522,k. (idam),Dulkadir,Maraş/Elbistan,(öncekiler),— (Osmanlı ilhakı),,Son bey; Yavuz Sultan Selim tarafından idam edildi; Osmanlı ilhakı (928/1522),Timurlu,Sünnî Hanefî,42,2,İdam,Anadolu,Türk,Vasal Devlet,37.59,36.94,16,Hayır,Evet,
130-001,130,Osmanlılar,,'Uthmān (Osman) Ghāzī b. Ertoghrul,Osman Gâzî,,b. Ertoğrul,,Bey / Gâzî,Bey,c. 699,c. 726,c. 1300,c. 1326,c. 726,c. 1326,d.,Kayı (Oğuz iddiası),Söğüt/Bilecik,—,Orhan Gâzî,—,Kurucu; küçük uç beyliği; Osmanlı adı,Erken Modern,Sünnî Hanefî,26,1,Doğal Ölüm,Kuzey Afrika,Türk,Vasal Devlet,41.01,28.98,14,Evet,Hayır,Kurucu
130-002,130,Osmanlılar,,"Murād I, Hüdāvendigār",I. Murad,,b. Orhan,Hüdāvendigār,Sultān,Sultan,c. 762,791,c. 1362,1389,791,1389,k. (Kosova),Kayı,Edirne/Balkanlar,Orhan,I. Bayezid,oğlu,Balkan fetihleri; Edirne başkent; Kosova Savaşı'nda (791/1389) şehit,Erken Modern,Sünnî Hanefî,27,2,Öldürüldü,Kuzey Afrika,Türk,Vasal Devlet,41.01,28.98,14,Hayır,Hayır,Babadan Oğula
130-003,130,Osmanlılar,,"Bāyazīd I, Yıldırım",I. Bayezid (Yıldırım),,b. Murād I,Yıldırım,Sultān,Sultan,791,805,1389,1402,805,1403,d. (esaret),Kayı,Edirne/Bursa,I. Murad,(Fetret Devri),oğlu,Anadolu beyliklerini ilhak etti; Ankara Savaşı'nda Timur'a yenildi (804/1402); esarette öldü; Fetret Devri başladı,Erken Modern,Sünnî Hanefî,13,3,Doğal Ölüm,Kuzey Afrika,Türk,Vasal Devlet,41.01,28.98,14,Hayır,Hayır,Babadan Oğula
130-004,130,Osmanlılar,,"Muhammad II, Fātih, Abū 'l-Fath",Fatih Sultan Mehmed,Abu 'l-Fath,b. Murād II,Fātih,Sultān / Hakan,Sultan,855,886,1451,1481,886,1481,d.,Kayı,İstanbul,II. Murad,II. Bayezid,oğlu,"İstanbul'un fethi (857/1453); Roma İmparatorluğu sona erdi; Trabzon, Sırbistan, Bosna fetihleri; Kanunnâme",Erken Modern,Sünnî Hanefî,30,4,Doğal Ölüm,Kuzey Afrika,Türk,Vasal Devlet,41.01,28.98,15,Hayır,Hayır,Babadan Oğula
130-005,130,Osmanlılar,,"Salīm I, Yavuz",Yavuz Sultan Selim,,b. Bāyazīd II,Yavuz,Sultān / Halīfa,Sultan/Halife,918,926,1512,1520,926,1520,d.,Kayı,İstanbul/Mısır/Şam,II. Bayezid,Kanûnî Süleymân,oğlu,"Çaldıran'da Safevîleri yendi (920/1514); Merc-i Dâbık ve Ridâniye'de Memlûkleri yıktı (922-3/1516-17); Mısır, Suriye, Hicaz fethi; hilafet iddiası",Erken Modern,Sünnî Hanefî,8,5,Doğal Ölüm,Kuzey Afrika,Türk,Vasal Devlet,41.01,28.98,16,Hayır,Hayır,Babadan Oğula
130-006,130,Osmanlılar,,"Sulaymān I, al-Qānūnī",Kanûnî Sultan Süleymân,,b. Salīm I,al-Qānūnī,Sultān / Halīfa,Sultan/Halife,926,974,1520,1566,974,1566,d. (Zigetvar),Kayı,İstanbul,Yavuz Selim,II. Selim,oğlu,"ZİRVE; 46 yıl saltanat; Belgrad, Rodos, Mohaç, Bağdat, Aden fetihleri; Mimar Sinan; kanun reformları; Avrupa'nın en güçlü devleti",Erken Modern,Sünnî Hanefî,46,6,Doğal Ölüm,Kuzey Afrika,Türk,Vasal Devlet,41.01,28.98,16,Hayır,Hayır,Babadan Oğula
130-007,130,Osmanlılar,,'Abd al-Hamīd II,II. Abdülhamid,,,,Sultān / Halīfa,Sultan/Halife,1293,1327,1876,1909,1336,1918,d.,Kayı,İstanbul,V. Murad,Mehmed Reşad,,33 yıl; Pan-İslamcılık; istibdat dönemi; Hicaz Demiryolu; Meşrutiyet → hal',Erken Modern,Sünnî Hanefî,33,7,Doğal Ölüm,Kuzey Afrika,Türk,Vasal Devlet,41.01,28.98,19,Hayır,Hayır,
130-008,130,Osmanlılar,,"Muhammad VI, Vahīd al-Dīn",VI. Mehmed Vahideddin,,,,Sultān / Halīfa,Sultan/Halife,1336,1341,1918,1922,1344,1926,d. (sürgün),Kayı,İstanbul → San Remo,Mehmed Reşad,— (saltanat kaldırıldı),,Son Osmanlı padişahı; 1 Kasım 1922 saltanat kaldırıldı; sürgüne gitti,Erken Modern,Sünnî Hanefî,4,8,Sürgünde Ölüm,Kuzey Afrika,Türk,Vasal Devlet,41.01,28.98,20,Hayır,Evet,
131-001,131,Moğol Büyük Hanları,,"Chinggis (Temüchin), Čingiz Khān",Cengiz Han,,,,Kağan / Han,Büyük Han,603,624,1206,1227,624,1227,d.,Borcigin,Karakurum,—,Ögedey,—,Dünya tarihinin en büyük fâtihi; Moğol İmparatorluğu kurucusu; Hârezm'i yıktı; İslam dünyasını harap etti,Moğol Sonrası,Sünnî Hanefî,21,1,Doğal Ölüm,Moğol/Tatar Dünyası,Moğol,Vasal Devlet,47.20,102.83,13,Evet,Hayır,Kurucu
131-002,131,Moğol Büyük Hanları,,Ögedey Khān b. Chinggis,Ögedey Han,,b. Chinggis,,Kağan,Büyük Han,626,639,1229,1241,639,1241,d.,Borcigin,Karakurum,Cengiz Han,Güyük,oğlu,Rusya ve Doğu Avrupa seferleri; Karakurum'u genişletti,Moğol Sonrası,Sünnî Hanefî,12,2,Doğal Ölüm,Moğol/Tatar Dünyası,Moğol,Vasal Devlet,47.20,102.83,13,Hayır,Hayır,Babadan Oğula
131-003,131,Moğol Büyük Hanları,,Möngke Khān b. Toluy,Möngke Han,,b. Toluy,,Kağan,Büyük Han,648,657,1251,1258,657,1258,d.,Borcigin,Karakurum,(fetret),Kubilay,,Son birleşik Moğol hükümdarı; Hülâgü'yü İran'a gönderdi; Sung Çin seferinde öldü,Moğol Sonrası,Sünnî Hanefî,7,3,Doğal Ölüm,Moğol/Tatar Dünyası,Moğol,Vasal Devlet,47.20,102.83,13,Hayır,Hayır,
131-004,131,Moğol Büyük Hanları,Yüan Hanedanı,Qubilay (Kubilay) Khān b. Toluy,Kubilay Han,,b. Toluy,,Kağan / Yüan İmparatoru,Büyük Han/İmparator,658,693,1260,1294,693,1294,d.,Borcigin,Hanbalık (Pekin),Möngke,Temür Ölceytu,kardeşi,Yüan Hanedanı kurucusu; Çin'i fethetti; Pekin başkent; Marco Polo,Moğol Sonrası,Sünnî Hanefî,34,4,Doğal Ölüm,Moğol/Tatar Dünyası,Moğol,Vasal Devlet,47.20,102.83,13,Hayır,Evet,Kardeş
132-001,132,Çağataylılar,,Chaghatay (Çağatay) Khān b. Chinggis,Çağatay Han,,b. Chinggis,,Han,Han,c. 624,c. 639,c. 1227,c. 1242,,,,Borcigin,Mâverâünnehir,—,(sonrakiler),—,Cengiz Han'ın ikinci oğlu; Çağatay Hanlığı eponym,Moğol Sonrası,Sünnî Hanefî,15,1,Bilinmiyor,Doğu İran/Mâverâünnehir,Türk|Moğol,Vasal Devlet,39.65,66.96,13,Evet,Hayır,Kurucu
132-002,132,Çağataylılar,,Kebek Khān,Kebek Han,,,,Han,Han,c. 718,c. 726,c. 1318,c. 1326,,,,Borcigin,Mâverâünnehir,(öncekiler),(sonrakiler),,İlk İslam'ı benimseyen Çağatay hanlarından; sikke ve para reformu; başkenti Nesef'e taşıdı,Moğol Sonrası,Sünnî Hanefî,8,2,Bilinmiyor,Doğu İran/Mâverâünnehir,Türk|Moğol,Vasal Devlet,39.65,66.96,14,Hayır,Hayır,
132-003,132,Çağataylılar,,"Tarmashīrīn Khān, 'Alā' al-Dīn",Tarmashirin Han,,,'Alā' al-Dīn,Han,Han,c. 726,c. 734,c. 1326,c. 1334,,,k.,Borcigin,Mâverâünnehir,Kebek,(fetret),,İslam'ı resmi din ilan etti; İbn Battuta ziyareti; gelenekçi Moğollar tarafından devrildi ve öldürüldü,Moğol Sonrası,Sünnî Hanefî,8,3,Öldürüldü,Doğu İran/Mâverâünnehir,Türk|Moğol,Vasal Devlet,39.65,66.96,14,Hayır,Evet,
133-001,133,İlhanlılar,,Hülegü (Hülâgü) Khān b. Toluy,Hülâgü Han,,b. Toluy,,İlhan,İlhan,654,663,1256,1265,663,1265,d.,Borcigin,Tebriz/Merâga,—,Abaka,—,"Kurucu; Alamut'u yıktı (654/1256); Bağdat'ı yıktı, Abbâsî halifesini öldürdü (656/1258); Ayn Câlût'ta Memlûklere yenildi (658/1260)",Moğol Sonrası,Sünnî Hanefî,9,1,Doğal Ölüm,Irak/Cezîre,Moğol,Vasal Devlet,38.08,46.29,13,Evet,Hayır,Kurucu
133-002,133,İlhanlılar,,Ghāzān (Mahmūd) Khān b. Arghun,Gâzân Han,,b. Arghun,,Sultān / İlhan,Sultan/İlhan,694,703,1295,1304,703,1304,d.,Borcigin,Tebriz,Baydu,Olcaytu,,"İslam'a geçti (694/1295); büyük reformcu; vergi, para, toprak reformları; Reşîdeddîn veziri; sikke bastı (o)",Moğol Sonrası,Sünnî Hanefî,9,2,Doğal Ölüm,Irak/Cezîre,Moğol,Vasal Devlet,38.08,46.29,13,Hayır,Hayır,
133-003,133,İlhanlılar,,Öljeytu (Muhammad Khudābanda) Khān,Olcaytu (Hüdâbende),,b. Arghun,Khudābanda,Sultān / İlhan,Sultan/İlhan,703,716,1304,1316,716,1316,d.,Borcigin,Sultaniye,Gâzân,Ebû Saîd,kardeşi,Sultaniye şehrini kurdu; Şiîliğe (İsnâaşeriyye) geçti; Reşîdeddîn Câmi'ü't-Tevârîh tamamlandı; sikke bastı (o),Moğol Sonrası,Sünnî Hanefî,12,3,Doğal Ölüm,Irak/Cezîre,Moğol,Vasal Devlet,38.08,46.29,14,Hayır,Hayır,Kardeş
133-004,133,İlhanlılar,,Abū Sa'īd (Bahādur) Khān b. Öljeytu,Ebû Saîd Bahâdır Han,,b. Öljeytu,,Sultān / İlhan,Sultan/İlhan,716,736,1316,1335,736,1335,d.,Borcigin,Sultaniye/Tebriz,Olcaytu,— (parçalanma),oğlu,Son güçlü İlhanlı; ölümünden sonra hızlı çözülme ve parçalanma; halef hanedanlar,Moğol Sonrası,Sünnî Hanefî,19,4,Doğal Ölüm,Irak/Cezîre,Moğol,Vasal Devlet,38.08,46.29,14,Hayır,Evet,Babadan Oğula
134-001,134,Altın Orda,1. Batu kolu,Batu Khān b. Jochi,Batu Han,,b. Jochi,,Han,Han,c. 621,c. 654,c. 1224,c. 1256,c. 654,c. 1256,d.,Borcigin (Cuci),Saray,—,Sartaq → Berke,—,Kurucu; Rusya'yı fethetti (1237-40); Saray şehrini kurdu; Müslüman değil,Moğol Sonrası,Sünnî Hanefî,32,1,Doğal Ölüm,Moğol/Tatar Dünyası,Türk|Moğol,Vasal Devlet,48.53,45.03,13,Evet,Hayır,Kurucu
134-002,134,Altın Orda,1. Batu kolu,Berke Khān b. Jochi,Berke Han,,b. Jochi,,Han,Han,c. 654,c. 664,c. 1256,c. 1266,c. 664,c. 1266,d.,Borcigin (Cuci),Saray,(Sartaq),(sonrakiler),kardeşi (Batu'nun),İlk Müslüman Moğol hükümdar; Memlûk Baybars ile ittifak (İlhanlılara karşı); İslam'ın Kıpçak Bozkırı'nda yayılışı,Moğol Sonrası,Sünnî Hanefî,10,2,Doğal Ölüm,Moğol/Tatar Dünyası,Türk|Moğol,Vasal Devlet,48.53,45.03,13,Hayır,Hayır,Kardeş
134-003,134,Altın Orda,1. Batu kolu,Muhammad Özbek Khān,Özbek Han,,,,Han,Han,c. 712,c. 741,c. 1312,c. 1341,,,,Borcigin (Cuci),Saray,(öncekiler),(sonrakiler),,Altın Orda'nın zirvesi; İslam'ı resmi din ilan etti; İbn Battuta ziyareti; Özbek Türkleri adını aldı; sikke bastı (o),Moğol Sonrası,Sünnî Hanefî,29,3,Bilinmiyor,Moğol/Tatar Dünyası,Türk|Moğol,Vasal Devlet,48.53,45.03,14,Hayır,Hayır,
134-004,134,Altın Orda,2. Orda → birleşik,Toqtamish (Toktamış) Khān,Toktamış Han,,,,Han,Han,c. 780,c. 797,c. 1378,c. 1395,,,k.,Borcigin (Cuci/Orda),Saray,(öncekiler),(parçalanma),,Ak ve Mavi Orda'yı birleştirdi; Timur ile çatıştı; Timur Saray'ı yıktı (797/1395); savaşta öldürüldü,Moğol Sonrası,Sünnî Hanefî,17,4,Öldürüldü,Moğol/Tatar Dünyası,Türk|Moğol,Vasal Devlet,48.53,45.03,14,Hayır,Evet,
135-001,135,Kırım Giray Hanları,1. Kırım Hanları,Hajjī Giray,Hacı Giray,,,,Han,Han,c. 832,c. 870,c. 1428,c. 1466,c. 870,c. 1466,d.,Borcigin (Cuci),Bahçesaray,—,Mengli Giray,—,Kurucu; Altın Orda'dan bağımsız Kırım Hanlığı,Erken Modern,Sünnî Hanefî,38,1,Doğal Ölüm,Moğol/Tatar Dünyası,Türk|Moğol,Vasal Devlet,44.75,33.86,15,Evet,Hayır,Kurucu
135-002,135,Kırım Giray Hanları,1. Kırım Hanları,Mengli Giray I,Mengli Giray I,,,,Han,Han,c. 873,c. 920,c. 1469,c. 1514,,,,Giray,Bahçesaray,Hacı Giray,(sonrakiler),oğlu,Osmanlı himayesini kabul etti (1475); Altın Orda'nın kesin yıkılmasına katkı (1502); sikke bastı (o),Erken Modern,Sünnî Hanefî,45,2,Bilinmiyor,Moğol/Tatar Dünyası,Türk|Moğol,Vasal Devlet,44.75,33.86,15,Hayır,Hayır,Babadan Oğula
135-003,135,Kırım Giray Hanları,1. Kırım Hanları,Shāhīn Giray,Şâhîn Giray,,,,Han,Han,1191,1197,1777,1783,,,,Giray,Bahçesaray,(öncekiler),— (Rus ilhakı),,Son Kırım hanı; Rusya ilhak etti (1197/1783),Erken Modern,Sünnî Hanefî,6,3,Bilinmiyor,Moğol/Tatar Dünyası,Türk|Moğol,Vasal Devlet,44.75,33.86,18,Hayır,Evet,
136-001,136,Astrahan Hanları,,Qāsim I Khān,Kāsım I Han,,,,Han,Han,c. 870,,c. 1466,,,,,Borcigin (Cuci),Astrahan,—,(sonrakiler),—,Kurucu,Erken Modern,Sünnî Hanefî,,1,Bilinmiyor,Moğol/Tatar Dünyası,Türk,Kabile Konfederasyonu,46.35,48.04,15,Evet,Hayır,Kurucu
136-002,136,Astrahan Hanları,,Yamghurchi Khān,Yamgurçi Han,,,,Han,Han,,964,,1556,,,,Borcigin,Astrahan,(öncekiler),— (Rus fethi),,Son Astrahan hanı; IV. İvan (Korkunç) tarafından fethedildi (964/1556),Erken Modern,Sünnî Hanefî,,2,Bilinmiyor,Moğol/Tatar Dünyası,Türk,Kabile Konfederasyonu,46.35,48.04,16,Hayır,Evet,
137-001,137,Kazan Hanları,1. Ulug Muhammed kolu,Ulugh Muhammad Khān,Ulug Muhammed Han,,,,Han,Han,c. 842,c. 849,c. 1438,c. 1445,,,,Borcigin (Cuci),Kazan,—,Mahmud,—,Kurucu; Altın Orda'dan ayrılarak Kazan Hanlığı'nı kurdu,Timurlu,Sünnî Hanefî,7,1,Bilinmiyor,Moğol/Tatar Dünyası,Türk,Kabile Konfederasyonu,55.80,49.11,15,Evet,Hayır,Kurucu
137-002,137,Kazan Hanları,,Yadgar Muhammad Khān,Yâdgâr Muhammed,,,,Han,Han,,960,,1552,,,,Borcigin,Kazan,(öncekiler),— (Rus fethi),,Son Kazan hanı; IV. İvan tarafından fethedildi (960/1552),Timurlu,Sünnî Hanefî,,2,Bilinmiyor,Moğol/Tatar Dünyası,Türk,Kabile Konfederasyonu,55.80,49.11,16,Hayır,Evet,
138-001,138,Kāsımov Hanları,1. Kazan kolundan,Qāsim Khān b. Ulugh Muhammad,Kāsım Han,,b. Ulugh Muhammad,,Han,Han,c. 856,c. 873,c. 1452,c. 1469,,,,Borcigin (Cuci),Kāsımov,—,(sonrakiler),—,Kurucu; Moskova'ya iltica etti; şehre adını verdi,Erken Modern,Şiî İsnâaşerî,17,1,Bilinmiyor,Moğol/Tatar Dünyası,Türk,Kabile Konfederasyonu,54.94,41.39,15,Evet,Hayır,Kurucu
138-002,138,Kāsımov Hanları,5. Sibirya kolundan,Sayyid Burhān Khān,Seyyid Burhân,,,,Han,Han,c. 1036,c. 1092,c. 1627,c. 1681,,,,Borcigin (Sibirya),Kāsımov,(öncekiler),— (Çar tasfiyesi),,Son Kāsımov hanlarından; Çar yönetimince tasfiye,Erken Modern,Şiî İsnâaşerî,54,2,Bilinmiyor,Moğol/Tatar Dünyası,Türk,Kabile Konfederasyonu,54.94,41.39,17,Hayır,Evet,
139-001,139,Kurtlar,,Shams al-Dīn Muhammad I Kurt,Şemseddîn Muhammed I,,,,Melik,Melik,643,676,1245,1278,676,1278,d.,Şensebânî/Tâcik,Herât,—,(sonrakiler),—,Kurucu; İlhanlı vasalı; Herât valisi,Moğol,Sünnî Hanefî,33,1,Doğal Ölüm,Doğu İran/Mâverâünnehir,İranî,Merkezi İmparatorluk,34.34,62.20,13,Evet,Hayır,Kurucu
139-002,139,Kurtlar,,Ghiyāth al-Dīn Muhammad III,Gıyâseddîn Muhammed III,,,,Melik,Melik,c. 771,c. 791,c. 1370,c. 1389,791,1389,k. (Timur idam),Tâcik,Herât,(öncekiler),— (Timur fethi),,Son Kurt meliki; Timur tarafından idam edildi,Moğol,Sünnî Hanefî,19,2,İdam,Doğu İran/Mâverâünnehir,İranî,Merkezi İmparatorluk,34.34,62.20,14,Hayır,Evet,
140-001,140,Muzafferîler,,Muzaffar al-Dīn Muhammad b. al-Muzaffar,Muzaffereddîn Muhammed,,b. al-Muzaffar,,Amīr,Emir,713,c. 759,1314,c. 1358,,,,Arap (İranîleşmiş),Şîraz/Kirmân,—,Shāh Shujā',—,Kurucu; İlhanlı çöküşünde Fars'ta bağımsız,Moğol Sonrası,Sünnî Hanefî,44,1,Bilinmiyor,Moğol/Tatar Dünyası,Arap,Kabile Konfederasyonu,29.59,52.58,14,Evet,Hayır,Kurucu
140-002,140,Muzafferîler,,Shāh Shujā' Mahmūd,Şâh Şucâ',,,,Sultān,Sultan,c. 759,786,c. 1358,1384,786,1384,d.,Arap,Şîraz,Muzaffereddîn,(sonrakiler),oğlu,En güçlü; Hâfız'ın hamisi; sikke bastı (o),Moğol Sonrası,Sünnî Hanefî,26,2,Doğal Ölüm,Moğol/Tatar Dünyası,Arap,Kabile Konfederasyonu,29.59,52.58,14,Hayır,Evet,Babadan Oğula
141-001,141,İncûîler,,Sharaf al-Dīn Mahmūd Shāh Injū,Mahmûd Şâh İncû,,,,Amīr / Melik,Melik,c. 725,c. 737,c. 1325,c. 1337,,,k.,İranî/Türk,Şîraz,—,(sonrakiler),—,Kurucu; İlhanlı hazine yöneticisi → bağımsız,Moğol Sonrası,Sünnî Hanefî,12,1,Öldürüldü,Moğol/Tatar Dünyası,Türk,Kabile Konfederasyonu,29.59,52.58,14,Evet,Hayır,Kurucu
141-002,141,İncûîler,,Abu Ishāq Inju,Ebû İshâk,,,,Sultān,Sultan,c. 742,758,c. 1341,1357,758,1357,k.,,Şîraz/İsfahan,(öncekiler),— (Muzafferî yenilgisi),,Son İncûî; Hâfız'ın erken hamisi; Muzafferîlere yenildi; idam,Moğol Sonrası,Sünnî Hanefî,16,2,Öldürüldü,Moğol/Tatar Dünyası,Türk,Kabile Konfederasyonu,29.59,52.58,14,Hayır,Evet,
142-001,142,Celâyirliler,,"Shaykh Hasan Buzurg, Jalāl al-Dīn",Şeyh Hasan Büzürg,,,,Sultān,Sultan,c. 736,c. 757,c. 1336,c. 1356,c. 757,c. 1356,d.,Celâyir (Moğol),Bağdat/Tebriz,—,Uveys I,—,Kurucu; İlhanlı çöküşünde bağımsız,Timurlu,Sünnî Hanefî,20,1,Doğal Ölüm,Irak/Cezîre,Türk|Moğol,Vasal Devlet,33.31,44.37,14,Evet,Hayır,Kurucu
142-002,142,Celâyirliler,,"Ahmad b. Uveys, Ghiyāth al-Dīn",Sultan Ahmed,,b. Uveys,Ghiyāth al-Dīn,Sultān,Sultan,c. 784,c. 813,c. 1382,c. 1410,c. 835,c. 1432,k.,Celâyir,Bağdat → kaçış → Bağdat,Hüseyin,— (Karakoyunlu),,Ünlü hattat ve ressam; Timur seferleriyle defalarca kaçtı; Karakoyunlu tarafından öldürüldü,Timurlu,Sünnî Hanefî,28,2,Öldürüldü,Irak/Cezîre,Türk|Moğol,Vasal Devlet,33.31,44.37,14,Hayır,Evet,
143-001,143,Serbedârîler,,'Abd al-Razzāq b. Fadlallāh,Abdürrezzâk,,b. Fadlallāh,,Amīr,Emir,c. 738,c. 741,c. 1337,c. 1340,,,k.,İranî,Sebzevâr,—,(sonrakiler),—,Kurucu; halk ayaklanması; serbedâr = 'başı darağacında',Moğol Sonrası,Sünnî Hanefî,3,1,Öldürüldü,Doğu İran/Mâverâünnehir,Karışık/Bilinmeyen,Kabile Konfederasyonu,36.21,57.67,14,Evet,Evet,Kurucu
144-001,144,Timurlular,,"Tīmūr (Tamerlane), Sahib Qirān",Timur,,b. Tarāghāy,Sāhib Qirān,Amīr / Sultān,Emir,771,807,1370,1405,807,1405,d.,Barlas (Türk-Moğol),Semerkand,—,(veraset krizi),—,Dünya fâtihi; Sâhibkırân; Delhi'yi yağmaladı; Osmanlı Bayezid'i yendi (Ankara 804/1402); Semerkand'ı dünya başkenti yaptı; İsfahan katliamı,Timurlu,Sünnî Hanefî,35,1,Doğal Ölüm,Doğu İran/Mâverâünnehir,Türk|Moğol,Kabile Konfederasyonu,39.65,66.96,14,Evet,Hayır,Kurucu
